Name,Type of Agency,Tagline,Ratings,Reviews,Sponsor,MinProjectSize,HourlyRate,TeamSize,Location,ServiceNames,ServicePercentages,Feedback,WebsiteLink,ClutchDirectoryLink
Studio Sanderson,Logo Designers,Studio Sanderson designs brands for the modern age,5.0,3 REVIEWS,No,Undisclosed,Undisclosed,2 - 9,"New York, NY","Logo,Branding,Web Design,Digital Strategy,Marketing Strategy,Web Development,Print Design,Search Engine Optimization,UX/UI Design","10,25,20,10,10,10,5,5,5","""They’re incredibly thorough. You give them a task and it’s not just done.""",,https://clutch.co/profile/studio-sanderson
The Triump,Logo Designers,brand strategy design consultancy,5.0,2 REVIEWS,No,"$5,000+",$150 - $199 / hr,10 - 49,"Islamabad, Pakistan","Logo,Branding,Search Engine Optimization,Web Design,Web Development","15,40,15,15,15","""This is the first time I've worked with a company that delivers on time.""",,https://clutch.co/profile/triump
Designs 365,Logo Designers,Solutions from all angles,4.7,11 REVIEWS,No,"$1,000+",$25 - $49 / hr,10 - 49,"Houston, TX","Logo,Web Design,Web Development,Branding,Content Marketing,Search Engine Optimization,Social Media Marketing","20,30,30,5,5,5,5",“They never took long to deliver and were always nice and friendly.”,,https://clutch.co/profile/designs-365
Art4web,Logo Designers,Creative Digital & Branding Studio,5.0,2 REVIEWS,No,"$10,000+",$50 - $99 / hr,2 - 9,"Bojnice, Slovakia","Logo,UX/UI Design,Web Design,Web Development,Branding","10,30,30,20,10","""Our website is converting at an above-average rate and the feedback on our packaging has been amazing.""",,https://clutch.co/profile/art4web
Razorfrog Web Design,Logo Designers,"We craft beautiful, functional WordPress websites.",5.0,13 REVIEWS,No,"$5,000+",$150 - $199 / hr,2 - 9,"San Francisco, CA","Logo,Web Design,Search Engine Optimization,Graphic Design,Print Design","20,45,15,10,10","""They are super fast and responsive with great customer service!""",,https://clutch.co/profile/razorfrog-web-design
LoopyLinks,Logo Designers,A Corporate Branding Studio that ignites business!,5.0,5 REVIEWS,No,"$5,000+",$50 - $99 / hr,10 - 49,"Ahmedabad, India","Logo,Advertising,Branding,Graphic Design","25,25,25,25","""She acknowledged requests almost immediately, communicated timelines clearly, and was very responsive to feedback.""",,https://clutch.co/profile/loopylinks
IT Enablers Global,Logo Designers,Software company,4.8,3 REVIEWS,No,"$1,000+",$25 - $49 / hr,10 - 49,"Wilmington, DE","Logo,Web Design,Web Development,Graphic Design,Other Digital Marketing","20,25,25,20,10",We offer a perfect blend of design with great user experience and functionality in all our services. We build state-of-the-art designs that are simple yet effective for any size of business. At IT…,,https://clutch.co/profile/it-enablers-global
Velove Branding House,Logo Designers,We create brands that drive growth,4.9,6 REVIEWS,No,"$5,000+",$25 - $49 / hr,2 - 9,"Cali, Colombia","Logo,Branding,Graphic Design","30,60,10",“We trusted their criteria to find areas of opportunity in every project.”,,https://clutch.co/profile/velove-branding-house
hauerpower,Logo Designers,UX/UI Design / Seo / Development / Wordpress,4.9,10 REVIEWS,No,"$1,000+",$25 - $49 / hr,2 - 9,"Kraków, Poland","Logo,UX/UI Design,Web Design,Web Development,Print Design,Architectural Design,Graphic Design","20,20,20,20,10,5,5","""They provide knowledge in an accessible way so all processes are understandable to the employer.""",,https://clutch.co/profile/hauerpower
Bartlett Interactive,Logo Designers,Grow Online,5.0,4 REVIEWS,No,"$5,000+",$100 - $149 / hr,2 - 9,"Concord, MA","Logo,Web Development,UX/UI Design,Pay Per Click,Search Engine Optimization,Corporate Photography,E-Commerce Development,Email Marketing,Print Design,Social Media Marketing","10,25,20,10,10,5,5,5,5,5","""They listened well and added value efficiently.""",,https://clutch.co/profile/bartlett-interactive
Wide Eye,Logo Designers,Make Something Meaningful,5.0,4 REVIEWS,No,"$10,000+",$150 - $199 / hr,10 - 49,"Washington, DC","Logo,Branding,UX/UI Design,Web Design,Digital Strategy,Graphic Design,Web Development,CRM Consulting and SI","15,20,15,15,10,10,10,5","""Wide Eye was a truly excellent partner to work with.""",,https://clutch.co/profile/wide-eye
Infinia Group,Logo Designers,We help brands break barriers,5.0,6 REVIEWS,No,"$5,000+",Undisclosed,10 - 49,"New York, NY","Logo,Branding,Graphic Design,Marketing Strategy,UX/UI Design,Web Design","10,50,10,10,10,10",“They really understood the exploratory nature of the project and over-delivered in a relatively short time.”,,https://clutch.co/profile/infinia-group
Brandifi,Logo Designers,"Get Brandified, with Brandifi",5.0,5 REVIEWS,No,"$10,000+",$150 - $199 / hr,10 - 49,"Atlanta, GA","Logo,Web Design,Packaging Design,Branding,Graphic Design","35,25,20,10,10","""Their design skill impresses me. Nicole has unique concepts for each of her clients. They always blow me away.""",,https://clutch.co/profile/brandifi
UNIT partners LLC,Logo Designers,"Branding Agency for Hospitality, Retail, & CPG.",5.0,8 REVIEWS,No,"$10,000+",$150 - $199 / hr,2 - 9,"San Francisco, CA","Logo,Branding,Advertising,Marketing Strategy,Print Design,Web Design","10,50,10,10,10,10","""They always provided excellent, thorough and timely communication on all project details.""",,https://clutch.co/profile/unit-partners
Jootoor Designs,Logo Designers,We design your imagination,4.8,9 REVIEWS,No,"$1,000+",$25 - $49 / hr,2 - 9,"Bengaluru, India","Logo,Search Engine Optimization,Content Marketing,Social Media Marketing","40,40,10,10","""They like to work hard and this tendency has impressed us.""",,https://clutch.co/profile/jootoor-designs
Seventh Ave,Logo Designers,Branding for impact-makers forging a better world,5.0,6 REVIEWS,No,"$10,000+",$100 - $149 / hr,2 - 9,"Wilmington, NC","Logo,Branding,Graphic Design,Digital Strategy,Market Research,Print Design","15,40,15,10,10,10","""We were led through an in-depth process that helped us define our tone of voice that impacts all our messaging.""",,https://clutch.co/profile/seventh-ave
Opus Design,Logo Designers,"Web Design, Graphic designer",5.0,2 REVIEWS,No,"$5,000+",$100 - $149 / hr,10 - 49,"Boston, MA","Logo,Web Design,Branding,Graphic Design,Print Design,Web Development,Email Marketing","10,25,15,15,15,15,5","""The team always manages to elicit a delighted ""Oh wow!"" response from us...""",,https://clutch.co/profile/opus-design
