Name,Type of Agency,Tagline,Ratings,Reviews,Sponsor,MinProjectSize,HourlyRate,TeamSize,Location,ServiceNames,ServicePercentages,Feedback,WebsiteLink,ClutchDirectoryLink
yumeda studio,UX Design,Clear Strategy Creative Design,5.0,10 REVIEWS,No,"$10,000+",$50 - $99 / hr,10 - 49,"Weinheim, Germany","UX/UI Design,Branding,Digital Strategy,Web Design,Web Development","20,20,20,20,20","""The communication went smoothly via Slack, and changes were quickly implemented.""",https://yumeda.de/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/yumeda-studio
Tapptitude,UX Design,A Product Studio for Positive Impact at Scale,4.9,53 REVIEWS,No,"$50,000+",$50 - $99 / hr,50 - 249,"Cluj-Napoca, Romania","UX/UI Design,Mobile App Development,Web Development,AI Development","10,55,30,5","""The project was really well-executed.""",https://tapptitude.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/tapptitude
"Oomph, Inc.",UX Design,Experts in Digital Platform Strategy and Delivery,5.0,11 REVIEWS,No,"$25,000+",$150 - $199 / hr,10 - 49,"Providence, RI","UX/UI Design,Web Development,Digital Strategy,Web Design,Custom Software Development","20,30,20,20,10","""Their designers can quickly understand our complex business situation.""",https://oomphinc.com/?utm_source=clutch&utm_medium=referral&utm_campaign=profile,https://clutch.co/profile/oomph-0
Alty,UX Design,Innovate on Digital Products to Scale Businesses,5.0,17 REVIEWS,No,"$100,000+",$100 - $149 / hr,50 - 249,"New York, NY","UX/UI Design,IT Strategy Consulting,Mobile App Development,Web Development","25,25,25,25",“The team was highly professional and brought a lot of experience to the project.”,https://alty.co/,https://clutch.co/profile/alty
Craft Innovations,UX Design,"Customer research, UX/UI design, Product design",5.0,17 REVIEWS,No,"$10,000+",$100 - $149 / hr,10 - 49,"Toronto, Canada","UX/UI Design,Product Design,Market Research,Web Design","30,30,25,15","""They were always thoughtful in their questions and feedback, and it was clear that they cared about the project.""",https://craftinnovations.global/services/product-design/?utm_source=clutch.co/&utm_medium=referral&utm_campaign=agencies-ui-ux,https://clutch.co/profile/craft-innovations
Angry Nerds,UX Design,Technology can drive your business. We know how.,4.9,20 REVIEWS,No,"$10,000+",$50 - $99 / hr,50 - 249,"Wrocław, Poland","UX/UI Design,Custom Software Development,Mobile App Development,Web Development","20,40,20,20","""They've proven to be an outstanding partner, demonstrating high professionalism and expertise throughout the project.""",https://angrynerds.co/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/angry-nerds
TXI,UX Design,Award winning digital product innovation firm,4.9,49 REVIEWS,No,"$50,000+",$200 - $300 / hr,50 - 249,"Chicago, IL","UX/UI Design,Mobile App Development,Custom Software Development,Product Design","10,60,20,10","""The collaborative and positive nature was fantastic.""",https://txidigital.com/contact?utm_campaign=product%20innovation&utm_source=ppc,https://clutch.co/profile/txi
Origami Studios,UX Design,Mobile | Web | AI | Custom App Development Company,5.0,47 REVIEWS,No,"$10,000+",$25 - $49 / hr,10 - 49,"Parsippany-Troy Hills, NJ","UX/UI Design,Mobile App Development,Custom Software Development","10,60,30",''Their team is always available and friendly.'',https://origamistudios.us/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/origami-studios
Lickability,UX Design,Designing & developing delightful apps,4.9,13 REVIEWS,No,"$25,000+",$150 - $199 / hr,2 - 9,"New York, NY","UX/UI Design,Mobile App Development","20,80",“They have an incredibly rare combination of humility and expertise.”,https://lickability.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/lickability
Atom6 Studio,UX Design,"We shape the future through Design, Dev & Branding",5.0,8 REVIEWS,No,"$5,000+",$50 - $99 / hr,10 - 49,"Orlando, FL","UX/UI Design,Mobile App Development,Web Design,Web Development","40,20,20,20","""The result was great, they delivered the project 100% in time.""",https://atom6studio.com/services,https://clutch.co/profile/atom6-studio
Creative Mules,UX Design,Your strategic design partner.,4.9,36 REVIEWS,No,"$10,000+",$100 - $149 / hr,10 - 49,"Amsterdam, Netherlands","UX/UI Design,Branding,Web Design,Graphic Design","25,30,25,20","""The Creative Mules team truly tries to dive into the subject matter, which is clearly visible in the end result.""",http://www.creativemules.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/creative-mules
Mobomo,UX Design,"Award-winning UX, Drupal, Website, and App Agency",4.8,18 REVIEWS,No,"$50,000+",$100 - $149 / hr,50 - 249,"Vienna, VA","UX/UI Design,Web Development,Custom Software Development,Web Design,Mobile App Development","25,30,20,15,10","""They were highly flexible and innovative!""",https://www.mobomo.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=agencies-ui-ux,https://clutch.co/profile/mobomo
KDG,UX Design,Stop making it work. Start making it happen.,4.8,32 REVIEWS,No,"$5,000+",$150 - $199 / hr,10 - 49,"Allentown, PA","UX/UI Design,Custom Software Development,Mobile App Development,IT Managed Services","15,35,30,20","""KDG has great quality people who are very responsible, responsive, and customer-focused.""",http://www.kyledavidgroup.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/kdg
Flatirons,UX Design,Top Web & Mobile Development Company,5.0,23 REVIEWS,No,"$50,000+",$50 - $99 / hr,10 - 49,"Boulder, CO","UX/UI Design,Web Development,Mobile App Development,Custom Software Development,IT Staff Augmentation,Web Design","10,40,20,10,10,10","""It was truly a pleasure to collaborate with everyone on the team.""",https://flatirons.com/?utm_source=clutch.co&utm_medium=referral,https://clutch.co/profile/flatirons
QUALITANCE,UX Design,Making software more human,4.6,4 REVIEWS,No,"$10,000+",$25 - $49 / hr,50 - 249,"București, Romania","UX/UI Design,Custom Software Development,IT Staff Augmentation,Application Testing,Enterprise App Modernization,IoT Development,Mobile App Development,Web Development","15,20,15,10,10,10,10,10","""I really appreciate the consistency and flexibility, long-term vision, and focus on the relationship with IBM.""",https://tech.qualitance.com/home?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/qualitance
Net Solutions,UX Design,Award Winning Web + Mobile App Development Agency,4.8,43 REVIEWS,No,"$50,000+",$25 - $49 / hr,250 - 999,"Toronto, Canada","UX/UI Design,Mobile App Development,Web Development,Custom Software Development","10,35,35,20","""They always take the time to understand and give suggestions on how to make certain ideas work best.""",http://www.netsolutions.com/clutch?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/net-solutions
Velir,UX Design,We Build Measurable Digital Solutions,5.0,1 REVIEW,No,"$100,000+",$150 - $199 / hr,50 - 249,"Somerville, MA","UX/UI Design,Web Development,Digital Strategy,Web Design","20,40,20,20","""Velir is very structured and thorough in their approach.""",https://www.velir.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/velir
Metova,UX Design,"Driving success with strategy, mobile & web",5.0,9 REVIEWS,No,"$50,000+",$100 - $149 / hr,50 - 249,"Bentonville, AR","UX/UI Design,Mobile App Development,Web Development,Custom Software Development,Product Design","15,35,20,15,15","""It's been close to 3 years later and I've never doubted Metova has had my organization's best interests in mind.""",https://metova.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=referral,https://clutch.co/profile/metova
Stakk,UX Design,A decade of creating next-gen mobile apps 🚀,4.9,25 REVIEWS,No,"$25,000+",$50 - $99 / hr,10 - 49,"London, United Kingdom","UX/UI Design,Mobile App Development,Web Development,AI Development","15,60,20,5","""The platform is absolutely fantastic; it’s a really high-quality piece of technology.""",https://stakk.co.uk/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/stakk
Smiling Pixels,UX Design,⭐ Top Rated UI/UX Design Agency ⭐,4.9,14 REVIEWS,No,"$5,000+",$25 - $49 / hr,10 - 49,"Islamabad, Pakistan","UX/UI Design,Web Design,Search Engine Optimization,Web Development","45,35,10,10","""They worked to extremely tight deadlines, and I am extremely impressed at their level of speed and productivity.""",https://smiling-pixels.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/smiling-pixels
Tonic,UX Design,Digital Solutions with Impact,5.0,4 REVIEWS,No,"$25,000+",$150 - $199 / hr,10 - 49,"Denver, CO","UX/UI Design,Web Development,AI Development,Enterprise App Modernization","30,30,20,20","""Their talent level and attitude were incredible. We eventually used them for talent recruiting and work support.""",https://hellotonic.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/tonic-0
Signifly,UX Design,Unlock Your Digital Potential (MTL|CPH|LDN|OSL),5.0,13 REVIEWS,No,"$10,000+",$150 - $199 / hr,10 - 49,"Montréal, Canada","UX/UI Design,E-Commerce Development,Web Development,Digital Strategy,Web Design","20,25,25,20,10","""Signifly managed to create a collaborative and motivating environment where we were all on the same team.""",https://signifly.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/signifly
Rocket Agency,UX Design,Marketing Agency of the Year - AMI Awards,4.9,4 REVIEWS,No,"$5,000+",$150 - $199 / hr,50 - 249,"Surry Hills, Australia","UX/UI Design,Pay Per Click,Search Engine Optimization,Social Media Marketing","25,25,25,25","""Rocket Agency has exceeded our expectations in every aspect.""",https://www.rocketagency.com.au/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/rocket-agency
AppStudio,UX Design,We Create Memorable Digital Experiences,4.9,30 REVIEWS,No,"$25,000+",$50 - $99 / hr,10 - 49,"Toronto, Canada","UX/UI Design,Mobile App Development","15,85",“Working with AppStudio is easy.”,https://appstudio.ca/?utm_source=clutch.co&utm_medium=referral&utm_campaign=agencies-ui-ux,https://clutch.co/profile/appstudio
Monterail,UX Design,Building innovative software for industry leaders,4.8,48 REVIEWS,No,"$25,000+",$50 - $99 / hr,50 - 249,"Wrocław, Poland","UX/UI Design,Web Development,Custom Software Development,Mobile App Development,Blockchain,E-Commerce Development","10,35,20,15,10,10","""They quite had a human approach and were open to adaptation towards our needs.""",https://www.monterail.com/services/web-application-development?utm_campaign=clutch&utm_medium=CTA&utm_source=clutch,https://clutch.co/profile/monterail
NEVERBLAND,UX Design,Digital Product Studio,4.7,11 REVIEWS,No,"$50,000+",$100 - $149 / hr,10 - 49,"London, United Kingdom","UX/UI Design,Custom Software Development,Web Design,Web Development,Branding,Logo","20,20,20,20,10,10",“Their interpretation of our needs and the design are exceptional.”,https://neverbland.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/neverbland
Appetizer Mobile,UX Design,The premier mobile digital agency based in NYC,4.8,10 REVIEWS,No,"$10,000+",$50 - $99 / hr,10 - 49,"New York, NY","UX/UI Design,Mobile App Development,Mobile & App Marketing","30,50,20","""I liked the creativity that they added to my initial project.""",https://www.appetizermobile.com/?utm_source=clutch&utm_medium=referral,https://clutch.co/profile/appetizer-mobile
ThreeSixtyEight,UX Design,Challenge common thinking,4.9,45 REVIEWS,No,"$75,000+",$150 - $199 / hr,10 - 49,"Baton Rouge, LA","UX/UI Design,Web Design,Marketing Strategy,Branding,Advertising","15,30,25,20,10","""Working with ThreeSixtyEight has been transformational rather than transactional.""",https://www.threesixtyeight.com/?utm_source=clutch.co&utm_medium=referral,https://clutch.co/profile/threesixtyeight
Ester Digital,UX Design,"Websites, brand projection & visual content",5.0,31 REVIEWS,No,"$5,000+",$50 - $99 / hr,10 - 49,"New York, NY","UX/UI Design,Branding,Custom Software Development,Web Design,Web Development,Digital Strategy,E-Commerce Development,Graphic Design,IT Managed Services,IT Staff Augmentation,IT Strategy Consulting,Logo,Other IT Consulting and SI,Product Design","15,10,10,10,10,5,5,5,5,5,5,5,5,5","""Their visual design skills are top-tier. They make things look good, and they do it quickly.""",https://ester.co/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/ester-digital
Simpalm,UX Design,"We are Mobile, Web & UIUX Experts",4.9,36 REVIEWS,No,"$10,000+",Undisclosed,10 - 49,"Rockville, MD","UX/UI Design,Mobile App Development,Web Development","10,70,20","""They were very detail-oriented in the discovery and design process.""",http://www.simpalm.com/?utm_source=clutch.co&utm_medium=referral,https://clutch.co/profile/simpalm
Urban Insight,UX Design,"⭐️⭐️⭐️⭐️⭐️ Web Strategy, Design & Development",5.0,30 REVIEWS,No,"$50,000+",$150 - $199 / hr,10 - 49,"Los Angeles, CA","UX/UI Design,Web Development,Web Design","10,80,10","  ""They can work with you to evolve your brand such that you don’t have to stick with one design option.",https://urbaninsight.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=agencies-ui-ux,https://clutch.co/profile/urban-insight
Captivation Agency,UX Design,Turning the unknown into the unforgettable.,5.0,17 REVIEWS,No,"$5,000+",$100 - $149 / hr,2 - 9,"Sarasota, FL","UX/UI Design,Branding,Graphic Design,Video Production,Web Design","20,20,20,20,20","""They stuck to our timeline and were incredibly responsive.""",https://captivation.agency/?utm_source=clutch.co&utm_medium=referral&utm_campaign=vendor-profile,https://clutch.co/profile/captivation-agency
"Jahnel Group, Inc.",UX Design,Transforming businesses through custom software.,5.0,15 REVIEWS,No,"$25,000+",$100 - $149 / hr,50 - 249,"Schenectady, NY","UX/UI Design,Custom Software Development,Web Development,Cloud Consulting & SI","10,40,40,10","""They are a well-oiled machine that gets shit done and gets it done right.""",https://www.jahnelgroup.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/jahnel-group
Netgen,UX Design,UX and web development services and solutions,5.0,10 REVIEWS,No,"$25,000+",$100 - $149 / hr,10 - 49,"Zagreb, Croatia","UX/UI Design,E-Commerce Development,Web Development,Web Design","20,30,30,20","""Netgen fits well into our system and contributes to making it better.""",https://netgen.io/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/netgen
Redberry,UX Design,100+ Awards; Official Laravel & Vue Partner Agency,4.9,20 REVIEWS,No,"$10,000+",$25 - $49 / hr,50 - 249,"T'bilisi, Georgia","UX/UI Design,Custom Software Development,IT Staff Augmentation,Mobile App Development,Web Development","10,70,10,5,5","“Whenever they deliver a new component, it looks fantastic and works perfectly.”",https://redberry.international/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/redberry-0
Tack Mobile,UX Design,"Software Agency for Mobile, Connected Devices, IoT",4.7,6 REVIEWS,No,"$75,000+",$150 - $199 / hr,10 - 49,"Broomfield, CO","UX/UI Design,Mobile App Development,IoT Development","25,50,25","""Tack Mobile was instrumental in building out our full mobile suite of apps across iOS and Android phones and tablets.""",https://www.tackmobile.com/?utm_source=clutch.co&utm_medium=referral,https://clutch.co/profile/tack-mobile
Aarts,UX Design,We treat your Brand like ours!,5.0,27 REVIEWS,No,"$5,000+",$50 - $99 / hr,10 - 49,"Indore, India","UX/UI Design,Branding","30,70","""The way the team followed each process and guideline laid down is most unique.""",http://aarts.co.in/?utm_source=clutch&utm_medium=social&utm_campaign=promotion,https://clutch.co/profile/aarts
Octobot,UX Design,Transform people’s digital experiences,4.9,26 REVIEWS,No,"$50,000+",$50 - $99 / hr,50 - 249,"Montevideo, Uruguay","UX/UI Design,Custom Software Development,Web Development,IT Staff Augmentation,Mobile App Development","10,50,20,10,10","""Getting everybody on board has been a smooth process and it has accelerated our entire project in a meaningful way.""",https://www.octobot.io/ux-ui-studio/?utm_source=clutch.co&utm_medium=referral&utm_campaign=agencies-ui-ux,https://clutch.co/profile/octobot
